t,x
2.08453,10.25
2.08482,10.25
2.0851,10.254
2.08539,10.254
2.08567,10.254
2.08595,10.258
2.08624,10.258
2.08652,10.258
2.0868,10.262
2.08709,10.262
2.08737,10.262
2.08765,10.266
2.08794,10.266
2.08822,10.266
2.08851,10.27
2.08879,10.27
2.08907,10.27
2.08936,10.274
2.08964,10.274
2.08992,10.274
2.09021,10.278
2.09049,10.278
2.09077,10.278
2.09106,10.282
2.09134,10.282
2.09162,10.282
2.09191,10.286
2.09219,10.286
2.09247,10.286
2.09276,10.29
2.09304,10.29
2.09332,10.29
2.09361,10.294
2.09389,10.294
2.09417,10.294
2.09446,10.298
2.09474,10.298
2.09503,10.298
2.09531,10.302
2.09559,10.302
2.09588,10.302
2.09616,10.306
2.09644,10.306
2.09673,10.306
2.09701,10.31
2.09729,10.31
2.09758,10.31
2.09786,10.314
2.09814,10.314
2.09843,10.314
2.09871,10.318
2.09899,10.318
2.09928,10.318
2.09956,10.322
2.09985,10.322
2.10013,10.322
2.10041,10.326
2.1007,10.326
2.10098,10.326
2.10126,10.33
2.10155,10.33
2.10183,10.33
2.10211,10.334
2.1024,10.334
2.10268,10.334
2.10297,10.338
2.10325,10.338
2.10353,10.338
2.10382,10.342
2.1041,10.342
2.10438,10.342
2.10467,10.346
2.10495,10.346
2.10523,10.346
2.10552,10.35
2.1058,10.35
2.10608,10.35
2.10637,10.354
2.10665,10.354
2.10693,10.354
2.10722,10.358
2.1075,10.358
2.10778,10.358
2.10807,10.362
2.10835,10.362
2.10863,10.362
2.10892,10.366
2.1092,10.366
2.10949,10.366
2.10977,10.37
2.11005,10.37
2.11034,10.37
2.11062,10.374
2.1109,10.374
2.11119,10.374
2.11147,10.378
2.11175,10.378
2.11204,10.378
2.11232,10.382
2.1126,10.382
2.11289,10.382
2.11317,10.386
2.11345,10.386
2.11374,10.386
2.11402,10.39
2.11431,10.39
2.11459,10.39
2.11487,10.394
2.11516,10.394
2.11544,10.394
2.11572,10.398
2.11601,10.398
2.11629,10.398
2.11658,10.402
2.11686,10.402
2.11714,10.402
2.11743,10.406
2.11771,10.406
2.11799,10.406
2.11828,10.41
2.11856,10.41
2.11884,10.41
2.11913,10.414
2.11941,10.414
2.11969,10.414
2.11998,10.418
2.12026,10.418
2.12054,10.418
2.12083,10.422
2.12111,10.422
2.12139,10.422
2.12168,10.426
2.12196,10.426
2.12225,10.426
2.12253,10.43
2.12281,10.43
2.1231,10.43
2.12338,10.434
2.12366,10.434
2.12395,10.434
2.12423,10.438
2.12451,10.438
2.1248,10.438
2.12508,10.442
2.12536,10.442
2.12565,10.442
2.12593,10.446
2.12621,10.446
2.1265,10.446
2.12678,10.45
2.12707,10.45
2.12735,10.45
2.12763,10.454
2.12792,10.454
2.1282,10.454
2.12848,10.458
2.12877,10.458
2.12905,10.458
2.12934,10.462
2.12962,10.462
2.1299,10.462
2.13019,10.466
2.13047,10.466
2.13075,10.466
2.13104,10.47
2.13132,10.47
2.1316,10.47
2.13189,10.474
2.13217,10.474
2.13245,10.474
2.13274,10.478
2.13302,10.478
2.1333,10.478
2.13359,10.482
2.13387,10.482
2.13415,10.482
2.13444,10.486
2.13472,10.486
2.13501,10.486
2.13529,10.49
2.13557,10.49
2.13586,10.49
2.13614,10.494
2.13642,10.494
2.13671,10.494
2.13699,10.498
2.13727,10.498
2.13756,10.498
2.13784,10.502
2.13812,10.502
2.13841,10.502
2.13869,10.506
2.13898,10.506
2.13926,10.506
2.13954,10.51
2.13983,10.51
2.14011,10.51
2.14039,10.514
2.14068,10.514
2.14096,10.514
2.14125,10.518
2.14153,10.518
2.14181,10.518
2.1421,10.522
2.14238,10.522
2.14266,10.522
2.14295,10.526
2.14323,10.526
2.14351,10.526
2.1438,10.53
2.14408,10.53
2.14436,10.53
2.14465,10.534
2.14493,10.534
2.14521,10.534
2.1455,10.538
2.14578,10.538
2.14606,10.538
2.14635,10.542
2.14663,10.542
2.14692,10.542
2.1472,10.546
2.14748,10.546
2.14777,10.546
2.14805,10.55
2.14833,10.55
2.14862,10.55
2.1489,10.554
2.14918,10.554
2.14947,10.554
2.14975,10.558
2.15003,10.558
2.15032,10.558
2.1506,10.562
2.15089,10.562
2.15117,10.562
2.15145,10.566
2.15174,10.566
2.15202,10.566
2.1523,10.57
2.15259,10.57
2.15287,10.57
2.15316,10.574
2.15344,10.574
2.15372,10.574
2.15401,10.578
2.15429,10.578
2.15457,10.578
2.15486,10.582
2.15514,10.582
2.15542,10.582
2.15571,10.586
2.15599,10.586
2.15627,10.586
2.15656,10.59
2.15684,10.59
2.15712,10.59
2.15741,10.594
2.15769,10.594
2.15798,10.594
2.15826,10.598
2.15854,10.598
2.15883,10.598
2.15911,10.602
2.15939,10.602
2.15968,10.602
2.15996,10.606
2.16024,10.606
2.16053,10.606
2.16081,10.61
2.16109,10.61
2.16138,10.61
2.16166,10.614
2.16195,10.614
2.16223,10.614
2.16251,10.618
2.1628,10.618
2.16308,10.618
2.16336,10.622
2.16365,10.622
2.16393,10.622
2.16422,10.626
2.1645,10.626
2.16478,10.626
2.16507,10.63
2.16535,10.63
2.16563,10.63
2.16592,10.634
2.1662,10.634
2.16648,10.634
2.16677,10.638
2.16705,10.638
2.16733,10.638
2.16762,10.642
2.1679,10.642
2.16819,10.642
2.16847,10.646
2.16875,10.646
2.16904,10.646
2.16932,10.65
2.1696,10.65
2.16989,10.65
2.17017,10.654
2.17045,10.654
2.17074,10.654
2.17102,10.658
2.1713,10.658
2.17159,10.658
2.17187,10.662
2.17216,10.662
2.17244,10.662
2.17272,10.666
2.17301,10.666
2.17329,10.666
2.17357,10.67
2.17386,10.67
2.17414,10.67
2.17443,10.674
2.17471,10.674
2.17499,10.674
2.17528,10.678
2.17556,10.678
2.17584,10.678
2.17613,10.682
2.17641,10.682
2.17669,10.682
2.17698,10.686
2.17726,10.686
2.17754,10.686
2.17783,10.69
2.17811,10.69
2.1784,10.69
2.17868,10.694
2.17896,10.694
2.17925,10.694
2.17953,10.698
2.17981,10.698
2.1801,10.698
2.18038,10.702
2.18066,10.702
2.18095,10.702
2.18123,10.706
2.18151,10.706
2.1818,10.706
2.18208,10.71
2.18237,10.71
2.18265,10.71
2.18293,10.714
2.18322,10.714
2.1835,10.714
2.18378,10.718
2.18407,10.718
2.18435,10.718
2.18464,10.722
2.18492,10.722
2.1852,10.722
2.18549,10.726
2.18577,10.726
2.18605,10.726
2.18634,10.73
2.18662,10.73
2.1869,10.73
2.18719,10.734
2.18747,10.734
2.18775,10.734
2.18804,10.738
2.18832,10.738
2.18861,10.738
2.18889,10.742
2.18917,10.742
2.18946,10.742
2.18974,10.746
2.19002,10.746
2.19031,10.746
2.19059,10.75
2.19087,10.75
2.19116,10.75
2.19144,10.754
2.19172,10.754
2.19201,10.754
2.19229,10.758
2.19258,10.758
2.19286,10.758
2.19314,10.762
2.19343,10.762
2.19371,10.762
2.194,10.766
2.19428,10.766
2.19456,10.766
2.19485,10.77
2.19513,10.77
2.19541,10.77
2.1957,10.774
2.19598,10.774
2.19626,10.774
2.19655,10.778
2.19683,10.778
2.19711,10.778
2.1974,10.782
2.19768,10.782
2.19797,10.782
2.19825,10.786
2.19853,10.786
2.19882,10.786
2.1991,10.79
2.19938,10.79
2.19967,10.79
2.19995,10.794
2.20023,10.794
2.20052,10.794
2.2008,10.798
2.20108,10.798
2.20137,10.798
2.20165,10.802
2.20194,10.802
2.20222,10.802
2.2025,10.806
2.20279,10.806
2.20307,10.806
2.20336,10.81
2.20364,10.81
2.20392,10.81
2.20421,10.814
2.20449,10.814
2.20477,10.814
2.20506,10.818
2.20534,10.818
2.20562,10.818
2.20591,10.822
2.20619,10.822
2.20647,10.822
2.20676,10.826
2.20704,10.826
2.20733,10.826
2.20761,10.83
2.20789,10.83
2.20818,10.83
2.20846,10.834
2.20874,10.834
2.20903,10.834
2.20931,10.838
2.20959,10.838
2.20988,10.838
2.21016,10.842
2.21045,10.842
2.21073,10.842
2.21101,10.846
2.2113,10.846
2.21158,10.846
2.21186,10.85
2.21215,10.85
2.21243,10.85
2.21272,10.854
2.213,10.854
2.21328,10.854
2.21357,10.858
2.21385,10.858
2.21413,10.858
2.21442,10.862
2.2147,10.862
2.21498,10.862
2.21527,10.866
2.21555,10.866
2.21583,10.866
2.21612,10.87
2.2164,10.87
2.21669,10.87
2.21697,10.874
2.21725,10.874
2.21754,10.874
2.21782,10.878
2.2181,10.878
2.21839,10.878
2.21867,10.882
2.21895,10.882
2.21924,10.882
2.21952,10.886
2.21981,10.886
2.22009,10.886
2.22037,10.89
2.22066,10.89
2.22094,10.89
2.22122,10.894
2.22151,10.894
2.22179,10.894
2.22208,10.898
2.22236,10.898
2.22264,10.898
2.22293,10.902
2.22321,10.902
2.22349,10.902
2.22378,10.906
2.22406,10.906
2.22434,10.906
2.22463,10.91
2.22491,10.91
2.2252,10.91
2.22548,10.914
2.22576,10.914
2.22605,10.914
2.22633,10.918
2.22661,10.918
2.2269,10.918
2.22718,10.922
2.22746,10.922
2.22775,10.922
2.22803,10.926
2.22832,10.926
2.2286,10.926
2.22888,10.93
2.22917,10.93
2.22945,10.93
2.22973,10.934
2.23002,10.934
2.2303,10.934
2.23059,10.938
2.23087,10.938
2.23115,10.938
2.23144,10.942
2.23172,10.942
2.232,10.942
2.23229,10.946
2.23257,10.946
2.23285,10.946
2.23314,10.95
2.23342,10.95
2.23371,10.95
2.23399,10.954
2.23427,10.954
2.23456,10.954
2.23484,10.958
2.23512,10.958
2.23541,10.958
2.23569,10.962
2.23597,10.962
2.23626,10.962
2.23654,10.966
2.23683,10.966
2.23711,10.966
2.23739,10.97
2.23768,10.97
2.23796,10.97
2.23824,10.974
2.23853,10.974
2.23881,10.974
2.2391,10.978
2.23938,10.978
2.23966,10.978
2.23995,10.982
2.24023,10.982
2.24051,10.982
2.2408,10.986
2.24108,10.986
2.24136,10.986
2.24165,10.99
2.24193,10.99
2.24222,10.99
2.2425,10.994
2.24278,10.994
2.24307,10.994
2.24335,10.998
2.24363,10.998
2.24392,10.998
2.2442,11.002
2.24448,11.002
2.24477,11.002
2.24505,11.006
2.24534,11.006
2.24562,11.006
2.2459,11.01
2.24619,11.01
2.24647,11.01
2.24676,11.014
2.24704,11.014
2.24732,11.014
2.24761,11.018
2.24789,11.018
2.24817,11.018
2.24846,11.022
2.24874,11.022
2.24902,11.022
2.24931,11.026
2.24959,11.026
2.24987,11.026
2.25016,11.03
2.25044,11.03
2.25073,11.03
2.25101,11.034
2.25129,11.034
2.25158,11.034
2.25186,11.038
2.25214,11.038
2.25243,11.038
2.25271,11.042
2.25299,11.042
2.25328,11.042
2.25356,11.046
2.25385,11.046
2.25413,11.046
2.25441,11.05
2.2547,11.05
2.25498,11.05
2.25527,11.054
2.25555,11.054
2.25583,11.054
2.25612,11.058
2.2564,11.058
2.25668,11.058
2.25697,11.062
2.25725,11.062
2.25753,11.062
2.25782,11.066
2.2581,11.066
2.25839,11.066
2.25867,11.07
2.25895,11.07
2.25924,11.07
2.25952,11.074
2.2598,11.074
2.26009,11.074
2.26037,11.078
2.26065,11.078
2.26094,11.078
2.26122,11.082
2.26151,11.082
2.26179,11.082
2.26207,11.086
2.26236,11.086
2.26264,11.086
2.26293,11.09
2.26321,11.09
2.26349,11.09
2.26378,11.094
2.26406,11.094
2.26434,11.094
2.26463,11.098
2.26491,11.098
2.26519,11.098
2.26548,11.102
2.26576,11.102
2.26605,11.102
2.26633,11.106
2.26661,11.106
2.2669,11.106
2.26718,11.11
2.26746,11.11
2.26775,11.11
2.26803,11.114
2.26831,11.114
2.2686,11.114
2.26888,11.118
2.26917,11.118
2.26945,11.118
2.26973,11.122
2.27002,11.122
2.2703,11.122
2.27059,11.126
2.27087,11.126
2.27115,11.126
2.27144,11.13
2.27172,11.13
2.272,11.13
2.27229,11.134
2.27257,11.134
2.27285,11.134
2.27314,11.138
2.27342,11.138
2.2737,11.138
2.27399,11.142
2.27427,11.142
2.27456,11.142
2.27484,11.146
2.27512,11.146
2.27541,11.146
2.27569,11.15
2.27597,11.15
2.27626,11.15
2.27654,11.154
2.27683,11.154
2.27711,11.154
2.27739,11.158
2.27768,11.158
2.27796,11.158
2.27825,11.162
2.27853,11.162
2.27881,11.162
2.2791,11.166
2.27938,11.166
2.27966,11.166
2.27995,11.17
2.28023,11.17
2.28051,11.17
2.2808,11.174
2.28108,11.174
2.28137,11.174
2.28165,11.178
2.28193,11.178
2.28222,11.178
2.2825,11.182
2.28278,11.182
2.28307,11.182
2.28335,11.186
2.28363,11.186
2.28392,11.186
2.2842,11.19
2.28449,11.19
2.28477,11.19
2.28505,11.194
2.28534,11.194
2.28562,11.194
2.28591,11.198
2.28619,11.198
2.28647,11.198
2.28676,11.202
2.28704,11.202
2.28732,11.202
2.28761,11.206
2.28789,11.206
2.28817,11.206
2.28846,11.21
2.28874,11.21
2.28903,11.21
2.28931,11.214
2.28959,11.214
2.28988,11.214
2.29016,11.218
2.29044,11.218
2.29073,11.218
2.29101,11.222
2.29129,11.222
2.29158,11.222
2.29186,11.226
2.29215,11.226
2.29243,11.226
2.29271,11.23
2.293,11.23
2.29328,11.23
2.29357,11.234
2.29385,11.234
2.29413,11.234
2.29442,11.238
2.2947,11.238
2.29498,11.238
2.29527,11.242
2.29555,11.242
2.29583,11.242
2.29612,11.246
2.2964,11.246
2.29669,11.246
2.29697,11.25
2.29725,11.25
2.29754,11.25
2.29782,11.254
2.2981,11.254
2.29839,11.254
2.29867,11.258
2.29896,11.258
2.29924,11.258
2.29952,11.262
2.29981,11.262
2.30009,11.262
2.30038,11.266
2.30066,11.266
2.30094,11.266
2.30123,11.27
2.30151,11.27
2.30179,11.27
2.30208,11.274
2.30236,11.274
2.30264,11.274
2.30293,11.278
2.30321,11.278
2.3035,11.278
2.30378,11.282
2.30406,11.282
2.30435,11.282
2.30463,11.286
2.30491,11.286
2.3052,11.286
2.30548,11.29
2.30576,11.29
2.30605,11.29
2.30633,11.294
2.30662,11.294
2.3069,11.294
2.30718,11.298
2.30747,11.298
2.30775,11.298
2.30804,11.302
2.30832,11.302
2.3086,11.302
2.30889,11.306
2.30917,11.306
2.30945,11.306
2.30974,11.31
2.31002,11.31
2.3103,11.31
2.31059,11.314
2.31087,11.314
2.31116,11.314
2.31144,11.318
2.31172,11.318
2.31201,11.318
2.31229,11.322
2.31257,11.322
2.31286,11.322
2.31314,11.326
2.31343,11.326
2.31371,11.326
2.31399,11.33
2.31428,11.33
2.31456,11.33
2.31485,11.334
2.31513,11.334
2.31541,11.334
2.3157,11.338
2.31598,11.338
2.31626,11.338
2.31655,11.342
2.31683,11.342
2.31711,11.342
2.3174,11.346
2.31768,11.346
2.31797,11.346
2.31825,11.35
2.31853,11.35
2.31882,11.35
2.3191,11.354
2.31938,11.354
2.31967,11.354
2.31995,11.358
2.32024,11.358
2.32052,11.358
2.3208,11.362
2.32109,11.362
2.32137,11.362
2.32166,11.366
2.32194,11.366
2.32222,11.366
2.32251,11.37
2.32279,11.37
2.32307,11.37
2.32336,11.374
2.32364,11.374
2.32392,11.374
2.32421,11.378
2.32449,11.378
2.32478,11.378
2.32506,11.382
2.32534,11.382
2.32563,11.382
2.32591,11.386
2.32619,11.386
2.32648,11.386
2.32676,11.39
2.32705,11.39
2.32733,11.39
2.32761,11.394
2.3279,11.394
2.32818,11.394
2.32847,11.398
2.32875,11.398
2.32903,11.398
2.32932,11.402
2.3296,11.402
2.32988,11.402
2.33017,11.406
2.33045,11.406
2.33073,11.406
2.33102,11.41
2.3313,11.41
2.33159,11.41
2.33187,11.414
2.33215,11.414
2.33244,11.414
2.33272,11.418
2.333,11.418
2.33329,11.418
2.33357,11.422
2.33386,11.422
2.33414,11.422
2.33442,11.426
2.33471,11.426
2.33499,11.426
2.33528,11.43
2.33556,11.43
2.33584,11.43
2.33613,11.434
2.33641,11.434
2.33669,11.434
2.33698,11.438
2.33726,11.438
2.33754,11.438
2.33783,11.442
2.33811,11.442
2.3384,11.442
2.33868,11.446
2.33896,11.446
2.33925,11.446
2.33953,11.45
2.33981,11.45
2.3401,11.45
2.34038,11.454
2.34067,11.454
2.34095,11.454
2.34123,11.458
2.34152,11.458
2.3418,11.458
2.34209,11.462
2.34237,11.462
2.34265,11.462
2.34294,11.466
2.34322,11.466
2.3435,11.466
2.34379,11.47
2.34407,11.47
2.34436,11.47
2.34464,11.474
2.34492,11.474
2.34521,11.474
2.34549,11.478
2.34577,11.478
2.34606,11.478
2.34634,11.482
2.34662,11.482
2.34691,11.482
2.34719,11.486
2.34748,11.486
2.34776,11.486
2.34804,11.49
2.34833,11.49
2.34861,11.49
2.3489,11.494
2.34918,11.494
2.34946,11.494
2.34975,11.498
2.35003,11.498
2.35031,11.498
2.3506,11.502
2.35088,11.502
2.35117,11.502
2.35145,11.506
2.35173,11.506
2.35202,11.506
2.3523,11.51
2.35258,11.51
2.35287,11.51
2.35315,11.514
2.35344,11.514
2.35372,11.514
2.354,11.518
2.35429,11.518
2.35457,11.518
2.35486,11.522
2.35514,11.522
2.35542,11.522
2.35571,11.526
2.35599,11.526
2.35627,11.526
2.35656,11.53
2.35684,11.53
2.35712,11.53
2.35741,11.534
2.35769,11.534
2.35798,11.534
2.35826,11.538
2.35854,11.538
2.35883,11.538
2.35911,11.542
2.35939,11.542
2.35968,11.542
2.35996,11.546
2.36025,11.546
2.36053,11.546
2.36081,11.55
2.3611,11.55
2.36138,11.55
2.36167,11.554
2.36195,11.554
2.36223,11.554
2.36252,11.558
2.3628,11.558
2.36308,11.558
2.36337,11.562
2.36365,11.562
2.36394,11.562
2.36422,11.566
2.3645,11.566
2.36479,11.566
2.36507,11.57
2.36535,11.57
2.36564,11.57
2.36592,11.574
2.36621,11.574
2.36649,11.574
2.36677,11.578
2.36706,11.578
2.36734,11.578
2.36763,11.582
2.36791,11.582
2.36819,11.582
2.36848,11.586
2.36876,11.586
2.36904,11.586
2.36933,11.59
2.36961,11.59
2.36989,11.59
2.37018,11.594
2.37046,11.594
2.37075,11.594
2.37103,11.598
2.37131,11.598
2.3716,11.598
2.37188,11.602
2.37216,11.602
2.37245,11.602
2.37273,11.606
2.37302,11.606
2.3733,11.606
2.37358,11.61
2.37387,11.61
2.37415,11.61
2.37444,11.614
2.37472,11.614
2.375,11.614
2.37529,11.618
2.37557,11.618
2.37585,11.618
2.37614,11.622
2.37642,11.622
2.37671,11.622
2.37699,11.626
2.37727,11.626
2.37756,11.626
2.37784,11.63
2.37812,11.63
2.37841,11.63
2.37869,11.634
2.37898,11.634
2.37926,11.634
2.37954,11.638
2.37983,11.638
2.38011,11.638
2.3804,11.642
2.38068,11.642
2.38096,11.642
2.38125,11.646
2.38153,11.646
2.38181,11.646
2.3821,11.65
2.38238,11.65
2.38267,11.65
2.38295,11.654
2.38323,11.654
2.38352,11.654
2.3838,11.658
2.38408,11.658
2.38437,11.658
2.38465,11.662
2.38494,11.662
2.38522,11.662
2.3855,11.666
2.38579,11.666
2.38607,11.666
2.38636,11.67
2.38664,11.67
2.38692,11.67
2.38721,11.674
2.38749,11.674
2.38777,11.674
2.38806,11.678
2.38834,11.678
2.38863,11.678
2.38891,11.682
2.38919,11.682
2.38948,11.682
2.38976,11.686
2.39004,11.686
2.39033,11.686
2.39061,11.69
2.3909,11.69
2.39118,11.69
2.39146,11.694
2.39175,11.694
2.39203,11.694
2.39232,11.698
2.3926,11.698
2.39288,11.698
2.39317,11.702
2.39345,11.702
2.39373,11.702
2.39402,11.706
2.3943,11.706
2.39459,11.706
2.39487,11.71
2.39515,11.71
2.39544,11.71
2.39572,11.714
2.396,11.714
2.39629,11.714
2.39657,11.718
2.39686,11.718
2.39714,11.718
2.39742,11.722
2.39771,11.722
2.39799,11.722
2.39828,11.726
2.39856,11.726
2.39884,11.726
2.39913,11.73
2.39941,11.73
2.39969,11.73
2.39998,11.734
2.40026,11.734
2.40054,11.734
2.40083,11.738
2.40111,11.738
2.4014,11.738
2.40168,11.742
2.40196,11.742
2.40225,11.742
2.40253,11.746
2.40282,11.746
2.4031,11.746
2.40338,11.75
2.40367,11.75
2.40395,11.75
2.40424,11.754
2.40452,11.754
2.4048,11.754
2.40509,11.758
2.40537,11.758
2.40565,11.758
2.40594,11.762
2.40622,11.762
2.40651,11.762
2.40679,11.766
2.40707,11.766
2.40736,11.766
2.40764,11.77
2.40792,11.77
2.40821,11.77
2.40849,11.774
2.40878,11.774
2.40906,11.774
2.40934,11.778
2.40963,11.778
2.40991,11.778
2.4102,11.782
2.41048,11.782
2.41076,11.782
2.41105,11.786
2.41133,11.786
2.41161,11.786
2.4119,11.79
2.41218,11.79
2.41247,11.79
2.41275,11.794
2.41303,11.794
2.41332,11.794
2.4136,11.798
2.41388,11.798
2.41417,11.798
2.41445,11.802
2.41474,11.802
2.41502,11.802
2.4153,11.806
2.41559,11.806
2.41587,11.806
2.41616,11.81
2.41644,11.81
2.41672,11.81
2.41701,11.814
2.41729,11.814
2.41757,11.814
2.41786,11.818
2.41814,11.818
2.41843,11.818
2.41871,11.822
2.41899,11.822
2.41928,11.822
2.41956,11.826
2.41984,11.826
2.42013,11.826
2.42041,11.83
2.4207,11.83
2.42098,11.83
2.42126,11.834
2.42155,11.834
2.42183,11.834
2.42212,11.838
2.4224,11.838
2.42268,11.838
2.42297,11.842
2.42325,11.842
2.42353,11.842
2.42382,11.846
2.4241,11.846
2.42439,11.846
2.42467,11.85
2.42495,11.85
2.42524,11.85
2.42552,11.854
2.4258,11.854
2.42609,11.854
2.42637,11.858
2.42666,11.858
2.42694,11.858
2.42722,11.862
2.42751,11.862
2.42779,11.862
2.42808,11.866
2.42836,11.866
2.42864,11.866
2.42893,11.87
2.42921,11.87
2.42949,11.87
2.42978,11.874
2.43006,11.874
2.43035,11.874
2.43063,11.878
2.43091,11.878
2.4312,11.878
2.43148,11.882
2.43176,11.882
2.43205,11.882
2.43233,11.886
2.43262,11.886
2.4329,11.886
2.43319,11.89
2.43347,11.89
2.43375,11.89
2.43404,11.894
2.43432,11.894
2.4346,11.894
2.43489,11.898
2.43517,11.898
2.43546,11.898
2.43574,11.902
2.43602,11.902
2.43631,11.902
2.43659,11.906
2.43687,11.906
2.43716,11.906
2.43744,11.91
2.43773,11.91
2.43801,11.91
2.43829,11.914
2.43858,11.914
2.43886,11.914
2.43915,11.918
2.43943,11.918
2.43971,11.918
2.44,11.922
2.44028,11.922
2.44056,11.922
2.44085,11.926
2.44113,11.926
2.44142,11.926
2.4417,11.93
2.44198,11.93
2.44227,11.93
2.44255,11.934
2.44283,11.934
2.44312,11.934
2.4434,11.938
2.44369,11.938
2.44397,11.938
2.44426,11.942
2.44454,11.942
2.44482,11.942
2.44511,11.946
2.44539,11.946
2.44567,11.946
2.44596,11.95
2.44624,11.95
2.44652,11.95
2.44681,11.954
2.44709,11.954
2.44738,11.954
2.44766,11.958
2.44794,11.958
2.44823,11.958
2.44851,11.962
2.4488,11.962
2.44908,11.962
2.44936,11.966
2.44965,11.966
2.44993,11.966
2.45022,11.97
2.4505,11.97
2.45078,11.97
2.45107,11.974
2.45135,11.974
2.45163,11.974
2.45192,11.978
2.4522,11.978
2.45249,11.978
2.45277,11.982
2.45305,11.982
2.45334,11.982
2.45362,11.986
2.4539,11.986
2.45419,11.986
2.45447,11.99
2.45476,11.99
2.45504,11.99
2.45533,11.994
2.45561,11.994
2.45589,11.994
2.45618,11.998
2.45646,11.998
2.45674,11.998
2.45703,12.002
2.45731,12.002
2.4576,12.002
2.45788,12.006
2.45816,12.006
2.45845,12.006
2.45873,12.01
2.45901,12.01
2.4593,12.01
2.45958,12.014
2.45987,12.014
2.46015,12.014
2.46043,12.018
2.46072,12.018
2.461,12.018
2.46129,12.022
2.46157,12.022
2.46185,12.022
2.46214,12.026
2.46242,12.026
2.4627,12.026
2.46299,12.03
2.46327,12.03
2.46356,12.03
2.46384,12.034
2.46412,12.034
2.46441,12.034
2.46469,12.038
2.46497,12.038
2.46526,12.038
2.46554,12.042
2.46583,12.042
2.46611,12.042
2.4664,12.046
2.46668,12.046
2.46696,12.046
2.46725,12.05
2.46753,12.05
2.46781,12.05
2.4681,12.054
2.46838,12.054
2.46867,12.054
2.46895,12.058
2.46923,12.058
2.46952,12.058
2.4698,12.062
2.47008,12.062
2.47037,12.062
2.47065,12.066
2.47094,12.066
2.47122,12.066
2.4715,12.07
2.47179,12.07
2.47207,12.07
2.47236,12.074
2.47264,12.074
2.47292,12.074
2.47321,12.078
2.47349,12.078
2.47377,12.078
2.47406,12.082
2.47434,12.082
2.47463,12.082
2.47491,12.086
2.47519,12.086
2.47548,12.086
2.47576,12.09
2.47605,12.09
2.47633,12.09
2.47661,12.094
2.4769,12.094
2.47718,12.094
2.47747,12.098
2.47775,12.098
2.47803,12.098
2.47832,12.102
2.4786,12.102
2.47888,12.102
2.47917,12.106
2.47945,12.106
2.47974,12.106
2.48002,12.11
2.4803,12.11
2.48059,12.11
2.48087,12.114
2.48116,12.114
2.48144,12.114
2.48172,12.118
2.48201,12.118
2.48229,12.118
2.48258,12.122
2.48286,12.122
2.48314,12.122
2.48343,12.126
2.48371,12.126
2.48399,12.126
2.48428,12.13
2.48456,12.13
2.48485,12.13
2.48513,12.134
2.48541,12.134
2.4857,12.134
2.48598,12.138
2.48626,12.138
2.48655,12.138
2.48683,12.142
2.48712,12.142
2.4874,12.142
2.48769,12.146
2.48797,12.146
2.48825,12.146
2.48854,12.15
2.48882,12.15
2.4891,12.15
2.48939,12.154
2.48967,12.154
2.48996,12.154
2.49024,12.158
2.49052,12.158
2.49081,12.158
2.49109,12.162
2.49137,12.162
2.49166,12.162
2.49194,12.166
2.49223,12.166
2.49251,12.166
2.4928,12.17
2.49308,12.17
2.49336,12.17
2.49365,12.174
2.49393,12.174
2.49421,12.174
2.4945,12.178
2.49478,12.178
2.49507,12.178
2.49535,12.182
2.49563,12.182
2.49592,12.182
2.4962,12.186
2.49648,12.186
2.49677,12.186
2.49705,12.19
2.49734,12.19
2.49762,12.19
2.4979,12.194
2.49819,12.194
2.49847,12.194
2.49876,12.198
2.49904,12.198
2.49932,12.198
2.49961,12.202
2.49989,12.202
2.50018,12.202
2.50046,12.206
2.50074,12.206
2.50103,12.206
2.50131,12.21
2.50159,12.21
2.50188,12.21
2.50216,12.214
2.50245,12.214
2.50273,12.214
2.50301,12.218
2.5033,12.218
2.50358,12.218
2.50387,12.222
2.50415,12.222
2.50443,12.222
2.50472,12.226
2.505,12.226
2.50529,12.226
2.50557,12.23
2.50585,12.23
2.50614,12.23
2.50642,12.234
2.5067,12.234
2.50699,12.234
2.50727,12.238
2.50756,12.238
2.50784,12.238
2.50812,12.242
2.50841,12.242
2.50869,12.242
2.50898,12.246
2.50926,12.246
2.50954,12.246
2.50983,12.25
2.51011,12.25
2.51039,12.25
2.51068,12.254
2.51096,12.254
2.51125,12.254
2.51153,12.258
2.51181,12.258
2.5121,12.258
2.51238,12.262
2.51267,12.262
2.51295,12.262
2.51323,12.266
2.51352,12.266
2.5138,12.266
2.51409,12.27
2.51437,12.27
2.51465,12.27
2.51494,12.274
2.51522,12.274
2.51551,12.274
2.51579,12.278
2.51607,12.278
2.51636,12.278
2.51664,12.282
2.51692,12.282
2.51721,12.282
2.51749,12.286
2.51778,12.286
2.51806,12.286
2.51834,12.29
2.51863,12.29
2.51891,12.29
2.5192,12.294
2.51948,12.294
2.51976,12.294
2.52005,12.298
2.52033,12.298
2.52062,12.298
2.5209,12.302
2.52118,12.302
2.52147,12.302
2.52175,12.306
2.52203,12.306
2.52232,12.306
2.5226,12.31
2.52289,12.31
2.52317,12.31
2.52345,12.314
2.52374,12.314
2.52402,12.314
2.52431,12.318
2.52459,12.318
2.52487,12.318
2.52516,12.322
2.52544,12.322
2.52573,12.322
